run;version;scenario;time;mutants;killed;incremental;combinedTime;combined;filteredConflicts;killingPrioritized
10;3.10;combinedMutantAnalysis;321;12912;11021;317;24;556;16;0
11;3.10;combinedMutantAnalysis;321;12912;11023;317;24;496;16;0
12;3.10;combinedMutantAnalysis;317;12912;11022;317;24;556;16;0
13;3.10;combinedMutantAnalysis;334;12912;11021;317;24;553;16;0
14;3.10;combinedMutantAnalysis;322;12912;11022;317;24;500;16;0
15;3.10;combinedMutantAnalysis;321;12912;11023;316;24;499;16;0
16;3.10;combinedMutantAnalysis;328;12912;11021;317;24;496;16;0
17;3.10;combinedMutantAnalysis;323;12912;11022;317;25;499;16;0
18;3.10;combinedMutantAnalysis;321;12912;11022;316;24;499;16;0
19;3.10;combinedMutantAnalysis;320;12912;11021;315;24;499;16;0
1;3.10;combinedMutantAnalysis;323;12912;11022;317;24;499;16;0
20;3.10;combinedMutantAnalysis;323;12912;11021;310;24;499;16;0
21;3.10;combinedMutantAnalysis;321;12912;11022;317;24;553;16;0
22;3.10;combinedMutantAnalysis;323;12912;11022;317;24;554;16;0
23;3.10;combinedMutantAnalysis;331;12912;11021;317;24;500;16;0
24;3.10;combinedMutantAnalysis;318;12912;11024;317;24;556;16;0
25;3.10;combinedMutantAnalysis;318;12912;11021;318;24;499;16;0
26;3.10;combinedMutantAnalysis;329;12912;11021;318;25;556;16;0
27;3.10;combinedMutantAnalysis;316;12912;11022;316;24;553;16;0
28;3.10;combinedMutantAnalysis;358;12912;11020;317;24;553;16;0
29;3.10;combinedMutantAnalysis;318;12912;11021;317;24;496;16;0
2;3.10;combinedMutantAnalysis;321;12912;11022;317;24;556;16;0
30;3.10;combinedMutantAnalysis;323;12912;11022;317;24;499;16;0
31;3.10;combinedMutantAnalysis;320;12912;11023;315;24;556;16;0
32;3.10;combinedMutantAnalysis;319;12912;11021;309;23;556;16;0
33;3.10;combinedMutantAnalysis;334;12912;11022;316;24;556;16;0
34;3.10;combinedMutantAnalysis;319;12912;11023;316;24;556;16;0
35;3.10;combinedMutantAnalysis;319;12912;11023;316;24;497;16;0
36;3.10;combinedMutantAnalysis;318;12912;11022;317;24;556;16;0
37;3.10;combinedMutantAnalysis;330;12912;11022;315;24;556;16;0
38;3.10;combinedMutantAnalysis;318;12912;11022;316;24;499;16;0
39;3.10;combinedMutantAnalysis;325;12912;11020;316;24;553;16;0
3;3.10;combinedMutantAnalysis;324;12912;11021;316;24;496;16;0
40;3.10;combinedMutantAnalysis;322;12912;11022;318;24;556;16;0
41;3.10;combinedMutantAnalysis;322;12912;11022;317;24;556;16;0
42;3.10;combinedMutantAnalysis;323;12912;11022;316;24;496;16;0
43;3.10;combinedMutantAnalysis;319;12912;11019;317;24;500;16;0
44;3.10;combinedMutantAnalysis;327;12912;11022;317;24;556;16;0
45;3.10;combinedMutantAnalysis;321;12912;11022;318;24;499;16;0
46;3.10;combinedMutantAnalysis;317;12912;11022;317;24;499;16;0
47;3.10;combinedMutantAnalysis;315;12912;11023;317;23;496;16;0
48;3.10;combinedMutantAnalysis;330;12912;11021;317;24;499;16;0
49;3.10;combinedMutantAnalysis;320;12912;11023;316;24;556;16;0
4;3.10;combinedMutantAnalysis;321;12912;11023;316;24;553;16;0
50;3.10;combinedMutantAnalysis;322;12912;11020;317;24;496;16;0
5;3.10;combinedMutantAnalysis;323;12912;11022;316;24;556;16;0
6;3.10;combinedMutantAnalysis;325;12912;11022;317;24;556;16;0
7;3.10;combinedMutantAnalysis;330;12912;11020;316;24;496;16;0
8;3.10;combinedMutantAnalysis;322;12912;11025;316;24;553;16;0
9;3.10;combinedMutantAnalysis;321;12912;11022;317;24;496;16;0
10;3.10;non-incremental;310;12912;11021;0;0;0;0;0
11;3.10;non-incremental;310;12912;11020;0;0;0;0;0
12;3.10;non-incremental;311;12912;11021;0;0;0;0;0
13;3.10;non-incremental;311;12912;11020;0;0;0;0;0
14;3.10;non-incremental;321;12912;11021;0;0;0;0;0
15;3.10;non-incremental;310;12912;11021;0;0;0;0;0
16;3.10;non-incremental;311;12912;11023;0;0;0;0;0
17;3.10;non-incremental;308;12912;11021;0;0;0;0;0
18;3.10;non-incremental;321;12912;11024;0;0;0;0;0
19;3.10;non-incremental;327;12912;11020;0;0;0;0;0
1;3.10;non-incremental;312;12912;11023;0;0;0;0;0
20;3.10;non-incremental;326;12912;11021;0;0;0;0;0
21;3.10;non-incremental;308;12912;11022;0;0;0;0;0
22;3.10;non-incremental;312;12912;11023;0;0;0;0;0
23;3.10;non-incremental;309;12912;11021;0;0;0;0;0
24;3.10;non-incremental;314;12912;11021;0;0;0;0;0
25;3.10;non-incremental;311;12912;11022;0;0;0;0;0
26;3.10;non-incremental;309;12912;11022;0;0;0;0;0
27;3.10;non-incremental;310;12912;11023;0;0;0;0;0
28;3.10;non-incremental;311;12912;11023;0;0;0;0;0
29;3.10;non-incremental;313;12912;11020;0;0;0;0;0
2;3.10;non-incremental;317;12912;11021;0;0;0;0;0
30;3.10;non-incremental;317;12912;11023;0;0;0;0;0
31;3.10;non-incremental;309;12912;11022;0;0;0;0;0
32;3.10;non-incremental;308;12912;11023;0;0;0;0;0
33;3.10;non-incremental;310;12912;11021;0;0;0;0;0
34;3.10;non-incremental;310;12912;11022;0;0;0;0;0
35;3.10;non-incremental;311;12912;11021;0;0;0;0;0
36;3.10;non-incremental;307;12912;11021;0;0;0;0;0
37;3.10;non-incremental;309;12912;11021;0;0;0;0;0
38;3.10;non-incremental;322;12912;11022;0;0;0;0;0
39;3.10;non-incremental;310;12912;11021;0;0;0;0;0
3;3.10;non-incremental;312;12912;11021;0;0;0;0;0
40;3.10;non-incremental;309;12912;11022;0;0;0;0;0
41;3.10;non-incremental;313;12912;11022;0;0;0;0;0
42;3.10;non-incremental;310;12912;11022;0;0;0;0;0
43;3.10;non-incremental;323;12912;11022;0;0;0;0;0
44;3.10;non-incremental;309;12912;11022;0;0;0;0;0
45;3.10;non-incremental;310;12912;11021;0;0;0;0;0
46;3.10;non-incremental;311;12912;11021;0;0;0;0;0
47;3.10;non-incremental;310;12912;11021;0;0;0;0;0
48;3.10;non-incremental;313;12912;11023;0;0;0;0;0
49;3.10;non-incremental;329;12912;11021;0;0;0;0;0
4;3.10;non-incremental;310;12912;11022;0;0;0;0;0
50;3.10;non-incremental;328;12912;11022;0;0;0;0;0
5;3.10;non-incremental;312;12912;11023;0;0;0;0;0
6;3.10;non-incremental;309;12912;11022;0;0;0;0;0
7;3.10;non-incremental;311;12912;11023;0;0;0;0;0
8;3.10;non-incremental;311;12912;11022;0;0;0;0;0
9;3.10;non-incremental;310;12912;11022;0;0;0;0;0
10;3.10;normal;307;12912;11023;459;0;0;0;0
11;3.10;normal;306;12912;11021;459;0;0;0;0
12;3.10;normal;301;12912;11022;459;0;0;0;0
13;3.10;normal;307;12912;11021;459;0;0;0;0
14;3.10;normal;306;12912;11021;459;0;0;0;0
15;3.10;normal;311;12912;11022;459;0;0;0;0
16;3.10;normal;307;12912;11021;459;0;0;0;0
17;3.10;normal;304;12912;11023;459;0;0;0;0
18;3.10;normal;299;12912;11023;459;0;0;0;0
19;3.10;normal;333;12912;11023;459;0;0;0;0
1;3.10;normal;305;12912;11021;1314;0;0;0;0
20;3.10;normal;302;12912;11022;459;0;0;0;0
21;3.10;normal;318;12912;11023;459;0;0;0;0
22;3.10;normal;302;12912;11021;459;0;0;0;0
23;3.10;normal;311;12912;11023;459;0;0;0;0
24;3.10;normal;305;12912;11022;459;0;0;0;0
25;3.10;normal;305;12912;11022;459;0;0;0;0
26;3.10;normal;306;12912;11021;459;0;0;0;0
27;3.10;normal;305;12912;11022;459;0;0;0;0
28;3.10;normal;301;12912;11022;459;0;0;0;0
29;3.10;normal;304;12912;11021;459;0;0;0;0
2;3.10;normal;295;12912;11022;1314;0;0;0;0
30;3.10;normal;307;12912;11023;459;0;0;0;0
31;3.10;normal;303;12912;11021;459;0;0;0;0
32;3.10;normal;305;12912;11021;459;0;0;0;0
33;3.10;normal;303;12912;11020;459;0;0;0;0
34;3.10;normal;304;12912;11023;459;0;0;0;0
35;3.10;normal;303;12912;11021;459;0;0;0;0
36;3.10;normal;303;12912;11022;459;0;0;0;0
37;3.10;normal;303;12912;11021;459;0;0;0;0
38;3.10;normal;318;12912;11021;459;0;0;0;0
39;3.10;normal;305;12912;11021;459;0;0;0;0
3;3.10;normal;292;12912;11022;1314;0;0;0;0
40;3.10;normal;306;12912;11023;459;0;0;0;0
41;3.10;normal;307;12912;11022;459;0;0;0;0
42;3.10;normal;315;12912;11023;459;0;0;0;0
43;3.10;normal;307;12912;11021;459;0;0;0;0
44;3.10;normal;307;12912;11021;459;0;0;0;0
45;3.10;normal;301;12912;11021;459;0;0;0;0
46;3.10;normal;314;12912;11021;459;0;0;0;0
47;3.10;normal;324;12912;11023;459;0;0;0;0
48;3.10;normal;303;12912;11023;459;0;0;0;0
49;3.10;normal;302;12912;11022;459;0;0;0;0
4;3.10;normal;291;12912;11021;1314;0;0;0;0
50;3.10;normal;315;12912;11023;459;0;0;0;0
5;3.10;normal;322;12912;11021;1314;0;0;0;0
6;3.10;normal;293;12912;11022;1314;0;0;0;0
7;3.10;normal;288;12912;11022;1314;0;0;0;0
8;3.10;normal;298;12912;11023;1314;0;0;0;0
9;3.10;normal;303;12912;11021;459;0;0;0;0
10;3.10;prioritiseKillingTests;302;12912;11022;317;0;0;0;9456
11;3.10;prioritiseKillingTests;302;12912;11022;317;0;0;0;9457
12;3.10;prioritiseKillingTests;305;12912;11022;317;0;0;0;9467
13;3.10;prioritiseKillingTests;308;12912;11023;317;0;0;0;9449
14;3.10;prioritiseKillingTests;299;12912;11024;317;0;0;0;9461
15;3.10;prioritiseKillingTests;314;12912;11022;316;0;0;0;9466
16;3.10;prioritiseKillingTests;314;12912;11024;317;0;0;0;9455
17;3.10;prioritiseKillingTests;298;12912;11023;317;0;0;0;9460
18;3.10;prioritiseKillingTests;303;12912;11024;316;0;0;0;9462
19;3.10;prioritiseKillingTests;306;12912;11022;315;0;0;0;9457
1;3.10;prioritiseKillingTests;303;12912;11024;317;0;0;0;9455
20;3.10;prioritiseKillingTests;302;12912;11022;310;0;0;0;9454
21;3.10;prioritiseKillingTests;299;12912;11023;317;0;0;0;9457
22;3.10;prioritiseKillingTests;302;12912;11021;317;0;0;0;9457
23;3.10;prioritiseKillingTests;300;12912;11021;317;0;0;0;9463
24;3.10;prioritiseKillingTests;300;12912;11022;317;0;0;0;9450
25;3.10;prioritiseKillingTests;300;12912;11022;318;0;0;0;9460
26;3.10;prioritiseKillingTests;311;12912;11023;318;0;0;0;9457
27;3.10;prioritiseKillingTests;299;12912;11023;316;0;0;0;9449
28;3.10;prioritiseKillingTests;301;12912;11022;317;0;0;0;9456
29;3.10;prioritiseKillingTests;300;12912;11021;317;0;0;0;9465
2;3.10;prioritiseKillingTests;306;12912;11023;317;0;0;0;9456
30;3.10;prioritiseKillingTests;299;12912;11022;317;0;0;0;9464
31;3.10;prioritiseKillingTests;311;12912;11021;315;0;0;0;9455
32;3.10;prioritiseKillingTests;301;12912;11022;309;0;0;0;9468
33;3.10;prioritiseKillingTests;301;12912;11021;316;0;0;0;9457
34;3.10;prioritiseKillingTests;300;12912;11023;316;0;0;0;9449
35;3.10;prioritiseKillingTests;301;12912;11021;316;0;0;0;9457
36;3.10;prioritiseKillingTests;298;12912;11022;317;0;0;0;9463
37;3.10;prioritiseKillingTests;298;12912;11024;315;0;0;0;9465
38;3.10;prioritiseKillingTests;298;12912;11023;316;0;0;0;9454
39;3.10;prioritiseKillingTests;300;12912;11023;316;0;0;0;9452
3;3.10;prioritiseKillingTests;303;12912;11021;316;0;0;0;9452
40;3.10;prioritiseKillingTests;299;12912;11020;318;0;0;0;9452
41;3.10;prioritiseKillingTests;321;12912;11022;317;0;0;0;9453
42;3.10;prioritiseKillingTests;301;12912;11022;316;0;0;0;9467
43;3.10;prioritiseKillingTests;298;12912;11023;317;0;0;0;9459
44;3.10;prioritiseKillingTests;300;12912;11025;317;0;0;0;9465
45;3.10;prioritiseKillingTests;307;12912;11022;318;0;0;0;9459
46;3.10;prioritiseKillingTests;322;12912;11021;317;0;0;0;9453
47;3.10;prioritiseKillingTests;300;12912;11022;317;0;0;0;9456
48;3.10;prioritiseKillingTests;300;12912;11022;317;0;0;0;9464
49;3.10;prioritiseKillingTests;316;12912;11024;316;0;0;0;9456
4;3.10;prioritiseKillingTests;298;12912;11023;316;0;0;0;9462
50;3.10;prioritiseKillingTests;317;12912;11021;317;0;0;0;9448
5;3.10;prioritiseKillingTests;305;12912;11023;316;0;0;0;9454
6;3.10;prioritiseKillingTests;300;12912;11021;317;0;0;0;9459
7;3.10;prioritiseKillingTests;331;12912;11023;316;0;0;0;9454
8;3.10;prioritiseKillingTests;300;12912;11022;316;0;0;0;9455
9;3.10;prioritiseKillingTests;313;12912;11022;317;0;0;0;9453
10;3.10;prioritiseKillingTestsRandom;304;12912;11021;317;0;0;0;9456
11;3.10;prioritiseKillingTestsRandom;344;12912;11022;317;0;0;0;9457
12;3.10;prioritiseKillingTestsRandom;307;12912;11020;317;0;0;0;9467
13;3.10;prioritiseKillingTestsRandom;301;12912;11022;317;0;0;0;9449
14;3.10;prioritiseKillingTestsRandom;301;12912;11019;317;0;0;0;9461
15;3.10;prioritiseKillingTestsRandom;302;12912;11021;316;0;0;0;9466
16;3.10;prioritiseKillingTestsRandom;298;12912;11020;317;0;0;0;9455
17;3.10;prioritiseKillingTestsRandom;308;12912;11019;317;0;0;0;9460
18;3.10;prioritiseKillingTestsRandom;327;12912;11023;316;0;0;0;9462
19;3.10;prioritiseKillingTestsRandom;310;12912;11022;315;0;0;0;9457
1;3.10;prioritiseKillingTestsRandom;307;12912;11021;317;0;0;0;9455
20;3.10;prioritiseKillingTestsRandom;299;12912;11022;310;0;0;0;9454
21;3.10;prioritiseKillingTestsRandom;316;12912;11023;317;0;0;0;9457
22;3.10;prioritiseKillingTestsRandom;311;12912;11022;317;0;0;0;9457
23;3.10;prioritiseKillingTestsRandom;319;12912;11023;317;0;0;0;9463
24;3.10;prioritiseKillingTestsRandom;302;12912;11022;317;0;0;0;9450
25;3.10;prioritiseKillingTestsRandom;308;12912;11022;318;0;0;0;9460
26;3.10;prioritiseKillingTestsRandom;325;12912;11021;318;0;0;0;9457
27;3.10;prioritiseKillingTestsRandom;301;12912;11023;316;0;0;0;9449
28;3.10;prioritiseKillingTestsRandom;303;12912;11022;317;0;0;0;9456
29;3.10;prioritiseKillingTestsRandom;316;12912;11022;317;0;0;0;9465
2;3.10;prioritiseKillingTestsRandom;324;12912;11023;317;0;0;0;9456
30;3.10;prioritiseKillingTestsRandom;303;12912;11022;317;0;0;0;9464
31;3.10;prioritiseKillingTestsRandom;303;12912;11021;315;0;0;0;9455
32;3.10;prioritiseKillingTestsRandom;308;12912;11023;309;0;0;0;9468
33;3.10;prioritiseKillingTestsRandom;300;12912;11023;316;0;0;0;9457
34;3.10;prioritiseKillingTestsRandom;311;12912;11024;316;0;0;0;9449
35;3.10;prioritiseKillingTestsRandom;315;12912;11022;316;0;0;0;9457
36;3.10;prioritiseKillingTestsRandom;297;12912;11022;317;0;0;0;9463
37;3.10;prioritiseKillingTestsRandom;300;12912;11025;315;0;0;0;9465
38;3.10;prioritiseKillingTestsRandom;304;12912;11022;316;0;0;0;9454
39;3.10;prioritiseKillingTestsRandom;297;12912;11023;316;0;0;0;9452
3;3.10;prioritiseKillingTestsRandom;306;12912;11020;316;0;0;0;9452
40;3.10;prioritiseKillingTestsRandom;295;12912;11023;318;0;0;0;9452
41;3.10;prioritiseKillingTestsRandom;302;12912;11022;317;0;0;0;9453
42;3.10;prioritiseKillingTestsRandom;301;12912;11024;316;0;0;0;9467
43;3.10;prioritiseKillingTestsRandom;301;12912;11021;317;0;0;0;9459
44;3.10;prioritiseKillingTestsRandom;301;12912;11021;317;0;0;0;9465
45;3.10;prioritiseKillingTestsRandom;305;12912;11021;318;0;0;0;9459
46;3.10;prioritiseKillingTestsRandom;300;12912;11022;317;0;0;0;9453
47;3.10;prioritiseKillingTestsRandom;324;12912;11022;317;0;0;0;9456
48;3.10;prioritiseKillingTestsRandom;312;12912;11021;317;0;0;0;9464
49;3.10;prioritiseKillingTestsRandom;307;12912;11022;316;0;0;0;9456
4;3.10;prioritiseKillingTestsRandom;327;12912;11023;316;0;0;0;9462
50;3.10;prioritiseKillingTestsRandom;303;12912;11022;317;0;0;0;9448
5;3.10;prioritiseKillingTestsRandom;317;12912;11024;316;0;0;0;9454
6;3.10;prioritiseKillingTestsRandom;306;12912;11023;317;0;0;0;9459
7;3.10;prioritiseKillingTestsRandom;308;12912;11020;316;0;0;0;9454
8;3.10;prioritiseKillingTestsRandom;303;12912;11021;316;0;0;0;9455
9;3.10;prioritiseKillingTestsRandom;303;12912;11023;317;0;0;0;9453
10;3.10;randomTestOrder;304;12912;11022;1305;0;0;0;0
11;3.10;randomTestOrder;308;12912;11023;1305;0;0;0;0
12;3.10;randomTestOrder;303;12912;11022;1305;0;0;0;0
13;3.10;randomTestOrder;303;12912;11023;1305;0;0;0;0
14;3.10;randomTestOrder;321;12912;11022;1305;0;0;0;0
15;3.10;randomTestOrder;308;12912;11022;1305;0;0;0;0
16;3.10;randomTestOrder;313;12912;11023;1305;0;0;0;0
17;3.10;randomTestOrder;305;12912;11019;1305;0;0;0;0
18;3.10;randomTestOrder;327;12912;11023;1305;0;0;0;0
19;3.10;randomTestOrder;315;12912;11023;1305;0;0;0;0
1;3.10;randomTestOrder;317;12912;11023;1305;0;0;0;0
20;3.10;randomTestOrder;315;12912;11021;1305;0;0;0;0
21;3.10;randomTestOrder;309;12912;11022;1305;0;0;0;0
22;3.10;randomTestOrder;300;12912;11022;1305;0;0;0;0
23;3.10;randomTestOrder;304;12912;11021;1305;0;0;0;0
24;3.10;randomTestOrder;306;12912;11024;1305;0;0;0;0
25;3.10;randomTestOrder;308;12912;11021;1305;0;0;0;0
26;3.10;randomTestOrder;305;12912;11019;1305;0;0;0;0
27;3.10;randomTestOrder;325;12912;11023;1305;0;0;0;0
28;3.10;randomTestOrder;302;12912;11022;1305;0;0;0;0
29;3.10;randomTestOrder;310;12912;11023;1305;0;0;0;0
2;3.10;randomTestOrder;303;12912;11022;1305;0;0;0;0
30;3.10;randomTestOrder;303;12912;11021;1305;0;0;0;0
31;3.10;randomTestOrder;310;12912;11023;1305;0;0;0;0
32;3.10;randomTestOrder;307;12912;11023;1305;0;0;0;0
33;3.10;randomTestOrder;320;12912;11022;1305;0;0;0;0
34;3.10;randomTestOrder;307;12912;11021;1305;0;0;0;0
35;3.10;randomTestOrder;325;12912;11022;1305;0;0;0;0
36;3.10;randomTestOrder;309;12912;11022;1305;0;0;0;0
37;3.10;randomTestOrder;314;12912;11022;1305;0;0;0;0
38;3.10;randomTestOrder;309;12912;11020;1305;0;0;0;0
39;3.10;randomTestOrder;298;12912;11022;1305;0;0;0;0
3;3.10;randomTestOrder;314;12912;11023;1305;0;0;0;0
40;3.10;randomTestOrder;309;12912;11023;1305;0;0;0;0
41;3.10;randomTestOrder;311;12912;11022;1305;0;0;0;0
42;3.10;randomTestOrder;318;12912;11022;1305;0;0;0;0
43;3.10;randomTestOrder;295;12912;11022;1305;0;0;0;0
44;3.10;randomTestOrder;326;12912;11021;1305;0;0;0;0
45;3.10;randomTestOrder;298;12912;11021;1305;0;0;0;0
46;3.10;randomTestOrder;304;12912;11024;1305;0;0;0;0
47;3.10;randomTestOrder;309;12912;11021;1305;0;0;0;0
48;3.10;randomTestOrder;315;12912;11023;1305;0;0;0;0
49;3.10;randomTestOrder;293;12912;11020;1305;0;0;0;0
4;3.10;randomTestOrder;307;12912;11020;1305;0;0;0;0
50;3.10;randomTestOrder;304;12912;11021;1305;0;0;0;0
5;3.10;randomTestOrder;302;12912;11021;1305;0;0;0;0
6;3.10;randomTestOrder;311;12912;11023;1305;0;0;0;0
7;3.10;randomTestOrder;298;12912;11022;1305;0;0;0;0
8;3.10;randomTestOrder;309;12912;11024;1305;0;0;0;0
9;3.10;randomTestOrder;328;12912;11021;1305;0;0;0;0
10;3.11;combinedMutantAnalysis;666;13196;11253;3748;21;334;20;0
11;3.11;combinedMutantAnalysis;667;13196;11252;3746;20;334;20;0
12;3.11;combinedMutantAnalysis;668;13196;11253;3749;21;334;20;0
13;3.11;combinedMutantAnalysis;666;13196;11251;3749;20;334;20;0
14;3.11;combinedMutantAnalysis;667;13196;11256;3743;20;334;20;0
15;3.11;combinedMutantAnalysis;669;13196;11253;3749;21;334;20;0
16;3.11;combinedMutantAnalysis;666;13196;11252;3749;20;334;20;0
17;3.11;combinedMutantAnalysis;664;13196;11252;3748;20;334;20;0
18;3.11;combinedMutantAnalysis;666;13196;11254;3749;21;334;20;0
19;3.11;combinedMutantAnalysis;666;13196;11254;3749;20;334;20;0
1;3.11;combinedMutantAnalysis;667;13196;11253;3749;21;334;20;0
20;3.11;combinedMutantAnalysis;666;13196;11253;3751;20;334;20;0
21;3.11;combinedMutantAnalysis;666;13196;11255;3748;20;334;20;0
22;3.11;combinedMutantAnalysis;666;13196;11253;3751;20;334;20;0
23;3.11;combinedMutantAnalysis;666;13196;11254;3745;21;334;20;0
24;3.11;combinedMutantAnalysis;666;13196;11254;3749;20;334;20;0
25;3.11;combinedMutantAnalysis;666;13196;11253;3749;21;334;20;0
26;3.11;combinedMutantAnalysis;668;13196;11254;3749;21;334;20;0
27;3.11;combinedMutantAnalysis;666;13196;11254;3748;21;334;20;0
28;3.11;combinedMutantAnalysis;664;13196;11253;3748;20;334;20;0
29;3.11;combinedMutantAnalysis;665;13196;11253;3749;20;334;20;0
2;3.11;combinedMutantAnalysis;666;13196;11254;3750;21;334;20;0
30;3.11;combinedMutantAnalysis;666;13196;11254;3751;20;334;20;0
31;3.11;combinedMutantAnalysis;664;13196;11256;3750;20;334;20;0
32;3.11;combinedMutantAnalysis;666;13196;11256;3745;20;334;20;0
33;3.11;combinedMutantAnalysis;666;13196;11255;3750;20;334;20;0
34;3.11;combinedMutantAnalysis;668;13196;11253;3750;20;334;20;0
35;3.11;combinedMutantAnalysis;674;13196;11252;3749;21;334;20;0
36;3.11;combinedMutantAnalysis;666;13196;11252;3749;20;334;20;0
37;3.11;combinedMutantAnalysis;666;13196;11253;3749;20;334;20;0
38;3.11;combinedMutantAnalysis;667;13196;11253;3748;20;334;20;0
39;3.11;combinedMutantAnalysis;668;13196;11255;3749;21;334;20;0
3;3.11;combinedMutantAnalysis;666;13196;11253;3749;20;334;20;0
40;3.11;combinedMutantAnalysis;666;13196;11252;3750;20;334;20;0
41;3.11;combinedMutantAnalysis;665;13196;11253;3751;20;334;20;0
42;3.11;combinedMutantAnalysis;665;13196;11251;3750;21;334;20;0
43;3.11;combinedMutantAnalysis;666;13196;11254;3748;20;334;20;0
44;3.11;combinedMutantAnalysis;669;13196;11253;3750;20;334;20;0
45;3.11;combinedMutantAnalysis;666;13196;11255;3750;20;334;20;0
46;3.11;combinedMutantAnalysis;666;13196;11252;3748;20;334;20;0
47;3.11;combinedMutantAnalysis;665;13196;11253;3747;20;334;20;0
48;3.11;combinedMutantAnalysis;665;13196;11252;3750;20;334;20;0
49;3.11;combinedMutantAnalysis;665;13196;11254;3750;20;334;20;0
4;3.11;combinedMutantAnalysis;664;13196;11253;3749;20;334;20;0
50;3.11;combinedMutantAnalysis;666;13196;11253;3748;20;334;20;0
5;3.11;combinedMutantAnalysis;667;13196;11255;3749;21;334;20;0
6;3.11;combinedMutantAnalysis;665;13196;11254;3746;20;334;20;0
7;3.11;combinedMutantAnalysis;667;13196;11252;3749;20;334;20;0
8;3.11;combinedMutantAnalysis;665;13196;11253;3750;20;334;20;0
9;3.11;combinedMutantAnalysis;667;13196;11254;3748;20;334;20;0
10;3.11;non-incremental;743;13196;11253;0;0;0;0;0
11;3.11;non-incremental;751;13196;11255;0;0;0;0;0
12;3.11;non-incremental;747;13196;11254;0;0;0;0;0
13;3.11;non-incremental;743;13196;11253;0;0;0;0;0
14;3.11;non-incremental;746;13196;11254;0;0;0;0;0
15;3.11;non-incremental;742;13196;11254;0;0;0;0;0
16;3.11;non-incremental;747;13196;11253;0;0;0;0;0
17;3.11;non-incremental;744;13196;11254;0;0;0;0;0
18;3.11;non-incremental;744;13196;11253;0;0;0;0;0
19;3.11;non-incremental;744;13196;11253;0;0;0;0;0
1;3.11;non-incremental;742;13196;11254;0;0;0;0;0
20;3.11;non-incremental;745;13196;11254;0;0;0;0;0
21;3.11;non-incremental;743;13196;11253;0;0;0;0;0
22;3.11;non-incremental;742;13196;11254;0;0;0;0;0
23;3.11;non-incremental;743;13196;11255;0;0;0;0;0
24;3.11;non-incremental;742;13196;11254;0;0;0;0;0
25;3.11;non-incremental;743;13196;11255;0;0;0;0;0
26;3.11;non-incremental;741;13196;11253;0;0;0;0;0
27;3.11;non-incremental;743;13196;11254;0;0;0;0;0
28;3.11;non-incremental;743;13196;11253;0;0;0;0;0
29;3.11;non-incremental;744;13196;11253;0;0;0;0;0
2;3.11;non-incremental;743;13196;11256;0;0;0;0;0
30;3.11;non-incremental;746;13196;11252;0;0;0;0;0
31;3.11;non-incremental;741;13196;11253;0;0;0;0;0
32;3.11;non-incremental;743;13196;11253;0;0;0;0;0
33;3.11;non-incremental;747;13196;11254;0;0;0;0;0
34;3.11;non-incremental;740;13196;11254;0;0;0;0;0
35;3.11;non-incremental;741;13196;11255;0;0;0;0;0
36;3.11;non-incremental;742;13196;11255;0;0;0;0;0
37;3.11;non-incremental;744;13196;11255;0;0;0;0;0
38;3.11;non-incremental;742;13196;11253;0;0;0;0;0
39;3.11;non-incremental;745;13196;11254;0;0;0;0;0
3;3.11;non-incremental;746;13196;11254;0;0;0;0;0
40;3.11;non-incremental;743;13196;11255;0;0;0;0;0
41;3.11;non-incremental;741;13196;11254;0;0;0;0;0
42;3.11;non-incremental;741;13196;11252;0;0;0;0;0
43;3.11;non-incremental;742;13196;11254;0;0;0;0;0
44;3.11;non-incremental;743;13196;11254;0;0;0;0;0
45;3.11;non-incremental;742;13196;11255;0;0;0;0;0
46;3.11;non-incremental;742;13196;11255;0;0;0;0;0
47;3.11;non-incremental;741;13196;11253;0;0;0;0;0
48;3.11;non-incremental;744;13196;11253;0;0;0;0;0
49;3.11;non-incremental;744;13196;11254;0;0;0;0;0
4;3.11;non-incremental;744;13196;11254;0;0;0;0;0
50;3.11;non-incremental;742;13196;11253;0;0;0;0;0
5;3.11;non-incremental;743;13196;11254;0;0;0;0;0
6;3.11;non-incremental;741;13196;11253;0;0;0;0;0
7;3.11;non-incremental;745;13196;11253;0;0;0;0;0
8;3.11;non-incremental;741;13196;11254;0;0;0;0;0
9;3.11;non-incremental;743;13196;11253;0;0;0;0;0
10;3.11;normal;649;13196;11253;3749;0;0;0;0
11;3.11;normal;649;13196;11253;3747;0;0;0;0
12;3.11;normal;647;13196;11253;3748;0;0;0;0
13;3.11;normal;649;13196;11253;3747;0;0;0;0
14;3.11;normal;651;13196;11252;3740;0;0;0;0
15;3.11;normal;650;13196;11253;3750;0;0;0;0
16;3.11;normal;648;13196;11253;3747;0;0;0;0
17;3.11;normal;648;13196;11254;3748;0;0;0;0
18;3.11;normal;646;13196;11252;3749;0;0;0;0
19;3.11;normal;647;13196;11252;3748;0;0;0;0
1;3.11;normal;647;13196;11252;3749;0;0;0;0
20;3.11;normal;650;13196;11252;3740;0;0;0;0
21;3.11;normal;648;13196;11253;3747;0;0;0;0
22;3.11;normal;648;13196;11253;3747;0;0;0;0
23;3.11;normal;649;13196;11253;3749;0;0;0;0
24;3.11;normal;650;13196;11253;3746;0;0;0;0
25;3.11;normal;650;13196;11254;3745;0;0;0;0
